,sentence,pos_tag
766,Untuk sektor pertanian KUR bisa digunakan untuk peningkatan produksi perbaikan infrastruktur pertanian serta pengembangan tanah pertanian yang lebih produktif ujarnya dalam siaran pers yang dikutip dari laman ekon.go.id Kamis 14/11/2024.,"[('Untuk', 'ADP'), ('sektor', 'NOUN'), ('pertanian', 'NOUN'), ('KUR', 'PROPN'), ('bisa', 'AUX'), ('digunakan', 'VERB'), ('untuk', 'ADP'), ('peningkatan', 'NOUN'), ('produksi', 'NOUN'), ('perbaikan', 'NOUN'), ('infrastruktur', 'NOUN'), ('pertanian', 'NOUN'), ('serta', 'CCONJ'), ('pengembangan', 'NOUN'), ('tanah', 'NOUN'), ('pertanian', 'NOUN'), ('yang', 'PRON'), ('lebih', 'ADV'), ('produktif', 'ADJ'), ('ujar', 'NOUN'), ('nya', 'PRON'), ('dalam', 'ADP'), ('siaran', 'NOUN'), ('pers', 'NOUN'), ('yang', 'PRON'), ('dikutip', 'VERB'), ('dari', 'ADP'), ('laman', 'NOUN'), ('ekon.go.id', 'NOUN'), ('Kamis', 'PROPN'), ('14/11', 'NUM'), ('/2024', 'NUM'), ('.', 'PUNCT')]"
767,Pernyataan tersebut disampaikan Ferry dalam acara KUR Meets The Press di Kantor Kemenko Perekonomian Rabu 13/11/2024.,"[('Pernyataan', 'NOUN'), ('tersebut', 'DET'), ('disampaikan', 'VERB'), ('Ferry', 'PROPN'), ('dalam', 'ADP'), ('acara', 'NOUN'), ('KUR', 'PROPN'), ('Meets', 'PROPN'), ('The', 'PROPN'), ('Press', 'PROPN'), ('di', 'ADP'), ('Kantor', 'PROPN'), ('Kemenko', 'PROPN'), ('Perekonomian', 'PROPN'), ('Rabu', 'PROPN'), ('13/11/2024', 'NUM'), ('.', 'PUNCT')]"
768,Sejak 2015 hingga 31 Oktober 2024 program KUR telah disalurkan sebesar Rp 1.8272 triliun kepada lebih dari 47 juta debitur.,"[('Sejak', 'ADP'), ('2015', 'NUM'), ('hingga', 'ADP'), ('31', 'NUM'), ('Oktober', 'PROPN'), ('2024', 'NUM'), ('program', 'NOUN'), ('KUR', 'PROPN'), ('telah', 'AUX'), ('disalurkan', 'VERB'), ('sebesar', 'ADP'), ('Rp', 'PROPN'), ('1.8272', 'NUM'), ('triliun', 'NOUN'), ('kepada', 'ADP'), ('lebih', 'ADV'), ('dari', 'ADP'), ('47', 'NUM'), ('juta', 'NOUN'), ('debitur', 'NOUN'), ('.', 'PUNCT')]"
769,Pada 2024 total penyaluran KUR telah mencapai Rp 24658 triliun atau sekitar 88 persen dari target Rp 280 triliun yang diberikan kepada 427 juta debitur.,"[('Pada', 'ADP'), ('2024', 'NUM'), ('total', 'NOUN'), ('penyaluran', 'NOUN'), ('KUR', 'PROPN'), ('telah', 'AUX'), ('mencapai', 'VERB'), ('Rp', 'PROPN'), ('24658', 'NUM'), ('triliun', 'NOUN'), ('atau', 'CCONJ'), ('sekitar', 'ADP'), ('88', 'NUM'), ('persen', 'NOUN'), ('dari', 'ADP'), ('target', 'NOUN'), ('Rp', 'PROPN'), ('280', 'NUM'), ('triliun', 'NOUN'), ('yang', 'PRON'), ('diberikan', 'VERB'), ('kepada', 'ADP'), ('427', 'NUM'), ('juta', 'NOUN'), ('debitur', 'NOUN'), ('.', 'PUNCT')]"
770,Ferry menyampaikan bahwa pemerintah juga telah memberikan subsidi bunga KUR yang besar mencapai Rp 1722 triliun yang berdampak pada keberhasilan penyaluran KUR kepada masyarakat dengan leverage yang mencapai 106 kali.,"[('Ferry', 'PROPN'), ('menyampaikan', 'VERB'), ('bahwa', 'SCONJ'), ('pemerintah', 'NOUN'), ('juga', 'ADV'), ('telah', 'AUX'), ('memberikan', 'VERB'), ('subsidi', 'NOUN'), ('bunga', 'NOUN'), ('KUR', 'NOUN'), ('yang', 'PRON'), ('besar', 'ADJ'), ('mencapai', 'VERB'), ('Rp', 'PROPN'), ('1722', 'NUM'), ('triliun', 'NOUN'), ('yang', 'PRON'), ('berdampak', 'VERB'), ('pada', 'ADP'), ('keberhasilan', 'NOUN'), ('penyaluran', 'NOUN'), ('KUR', 'PROPN'), ('kepada', 'ADP'), ('masyarakat', 'NOUN'), ('dengan', 'ADP'), ('leverage', 'NOUN'), ('yang', 'PRON'), ('mencapai', 'VERB'), ('106', 'NUM'), ('kali', 'NOUN'), ('.', 'PUNCT')]"
771,Selain itu tingkat non performing loan NPL pada program KUR berhasil dijaga pada angka 219 persen yang lebih rendah dibandingkan dengan tingkat NPL pada kredit usaha kecil dan menengah UMKM yang mencapai 406 persen.,"[('Selain', 'ADP'), ('itu', 'DET'), ('tingkat', 'NOUN'), ('non', 'ADJ'), ('performing', 'PROPN'), ('loan', 'PROPN'), ('NPL', 'PROPN'), ('pada', 'ADP'), ('program', 'NOUN'), ('KUR', 'PROPN'), ('berhasil', 'VERB'), ('dijaga', 'VERB'), ('pada', 'ADP'), ('angka', 'NOUN'), ('219', 'NUM'), ('persen', 'NOUN'), ('yang', 'PRON'), ('lebih', 'ADV'), ('rendah', 'ADJ'), ('dibandingkan', 'VERB'), ('dengan', 'ADP'), ('tingkat', 'NOUN'), ('NPL', 'PROPN'), ('pada', 'ADP'), ('kredit', 'NOUN'), ('usaha', 'NOUN'), ('kecil', 'ADJ'), ('dan', 'CCONJ'), ('menengah', 'ADJ'), ('UMKM', 'PROPN'), ('yang', 'PRON'), ('mencapai', 'VERB'), ('406', 'NUM'), ('persen', 'NOUN'), ('.', 'PUNCT')]"
772,Acara KUR Meets The Press juga menjadi ajang penting untuk konsolidasi nasional seluruh stakeholder yang terlibat dalam program KUR termasuk para awak media yang telah berperan besar dalam menyebarluaskan informasi mengenai kebijakan KUR kepada masyarakat.,"[('Acara', 'PROPN'), ('KUR', 'PROPN'), ('Meets', 'PROPN'), ('The', 'PROPN'), ('Press', 'PROPN'), ('juga', 'ADV'), ('menjadi', 'VERB'), ('ajang', 'NOUN'), ('penting', 'ADJ'), ('untuk', 'ADP'), ('konsolidasi', 'NOUN'), ('nasional', 'ADJ'), ('seluruh', 'DET'), ('stakeholder', 'NOUN'), ('yang', 'PRON'), ('terlibat', 'VERB'), ('dalam', 'ADP'), ('program', 'NOUN'), ('KUR', 'PROPN'), ('termasuk', 'VERB'), ('para', 'DET'), ('awak', 'NOUN'), ('media', 'NOUN'), ('yang', 'PRON'), ('telah', 'AUX'), ('berperan', 'VERB'), ('besar', 'ADJ'), ('dalam', 'ADP'), ('menyebarluaskan', 'VERB'), ('informasi', 'NOUN'), ('mengenai', 'ADP'), ('kebijakan', 'NOUN'), ('KUR', 'PROPN'), ('kepada', 'ADP'), ('masyarakat', 'NOUN'), ('.', 'PUNCT')]"
773,Pada kegiatan KUR Meets The Press juga digelar sesi mini talk show yang menghadirkan dua narasumber utama yakni Asisten Deputi Pasar Modal dan Lembaga Keuangan Kemenko Perekonomian Gede Edy Prasetya dan Direktur Bisnis Mikro PT Bank Rakyat Indonesia Persero Tbk atau BRI Supari.,"[('Pada', 'ADP'), ('kegiatan', 'NOUN'), ('KUR', 'PROPN'), ('Meets', 'PROPN'), ('The', 'PROPN'), ('Press', 'PROPN'), ('juga', 'ADV'), ('digelar', 'VERB'), ('sesi', 'NOUN'), ('mini', 'NOUN'), ('talk', 'PROPN'), ('show', 'PROPN'), ('yang', 'PRON'), ('menghadirkan', 'VERB'), ('dua', 'NUM'), ('narasumber', 'NOUN'), ('utama', 'ADJ'), ('yakni', 'ADP'), ('Asisten', 'PROPN'), ('Deputi', 'PROPN'), ('Pasar', 'PROPN'), ('Modal', 'PROPN'), ('dan', 'CCONJ'), ('Lembaga', 'PROPN'), ('Keuangan', 'PROPN'), ('Kemenko', 'PROPN'), ('Perekonomian', 'PROPN'), ('Gede', 'PROPN'), ('Edy', 'PROPN'), ('Prasetya', 'PROPN'), ('dan', 'CCONJ'), ('Direktur', 'PROPN'), ('Bisnis', 'PROPN'), ('Mikro', 'PROPN'), ('PT', 'PROPN'), ('Bank', 'PROPN'), ('Rakyat', 'PROPN'), ('Indonesia', 'PROPN'), ('Persero', 'PROPN'), ('Tbk', 'PROPN'), ('atau', 'CCONJ'), ('BRI', 'PROPN'), ('Supari', 'PROPN'), ('.', 'PUNCT')]"
774,Dalam kesempatan tersebut mereka membahas betapa pentingnya KUR dalam mendukung pertumbuhan UMKM di Indonesia.,"[('Dalam', 'ADP'), ('kesempatan', 'NOUN'), ('tersebut', 'DET'), ('mereka', 'PRON'), ('membahas', 'VERB'), ('betapa', 'ADV'), ('penting', 'ADJ'), ('nya', 'DET'), ('KUR', 'PROPN'), ('dalam', 'ADP'), ('mendukung', 'NOUN'), ('pertumbuhan', 'NOUN'), ('UMKM', 'PROPN'), ('di', 'ADP'), ('Indonesia', 'PROPN'), ('.', 'PUNCT')]"
775,Berdasarkan data dari Statistik Perbankan Indonesia periode Agustus 2024 KUR berkontribusi sebesar 332 persen terhadap kredit UMKM dan 65 persen terhadap total kredit perbankan nasional.,"[('Berdasarkan', 'ADP'), ('data', 'NOUN'), ('dari', 'ADP'), ('Statistik', 'PROPN'), ('Perbankan', 'PROPN'), ('Indonesia', 'PROPN'), ('periode', 'NOUN'), ('Agustus', 'PROPN'), ('2024', 'NUM'), ('KUR', 'PROPN'), ('berkontribusi', 'VERB'), ('sebesar', 'ADP'), ('332', 'NUM'), ('persen', 'NOUN'), ('terhadap', 'ADP'), ('kredit', 'NOUN'), ('UMKM', 'PROPN'), ('dan', 'CCONJ'), ('65', 'NUM'), ('persen', 'NOUN'), ('terhadap', 'ADP'), ('total', 'NOUN'), ('kredit', 'NOUN'), ('perbankan', 'NOUN'), ('nasional', 'ADJ'), ('.', 'PUNCT')]"
776,Bank Mandiri Mantapkan Komitmen Ekonomi Berkelanjutan pada COP 29 di Azerbaijan,"[('Bank', 'PROPN'), ('Mandiri', 'PROPN'), ('Mantapkan', 'PROPN'), ('Komitmen', 'PROPN'), ('Ekonomi', 'PROPN'), ('Berkelanjutan', 'PROPN'), ('pada', 'ADP'), ('COP', 'PROPN'), ('29', 'NUM'), ('di', 'ADP'), ('Azerbaijan', 'PROPN')]"
777,Bank Mandiri menegaskan komitmennya dalam mendukung agenda perubahan iklim global melalui inovasi di sektor finansial khususnya pembiayaan berkelanjutan.,"[('Bank', 'PROPN'), ('Mandiri', 'PROPN'), ('menegaskan', 'VERB'), ('komitmen', 'NOUN'), ('nya', 'PRON'), ('dalam', 'ADP'), ('mendukung', 'NOUN'), ('agenda', 'NOUN'), ('perubahan', 'NOUN'), ('iklim', 'NOUN'), ('global', 'ADJ'), ('melalui', 'ADP'), ('inovasi', 'NOUN'), ('di', 'ADP'), ('sektor', 'NOUN'), ('finansial', 'ADJ'), ('khususnya', 'ADP'), ('pembiayaan', 'NOUN'), ('berkelanjutan', 'VERB'), ('.', 'PUNCT')]"
778,Direktur Utama Dirut Bank Mandiri Darmawan Junaidi menyampaikan posisi krusial Indonesia dalam menjaga keseimbangan karbon.,"[('Direktur', 'PROPN'), ('Utama', 'PROPN'), ('Dirut', 'PROPN'), ('Bank', 'PROPN'), ('Mandiri', 'PROPN'), ('Darmawan', 'PROPN'), ('Junaidi', 'PROPN'), ('menyampaikan', 'VERB'), ('posisi', 'NOUN'), ('krusial', 'ADJ'), ('Indonesia', 'PROPN'), ('dalam', 'ADP'), ('menjaga', 'VERB'), ('keseimbangan', 'NOUN'), ('karbon', 'NOUN'), ('.', 'PUNCT')]"
779,Untuk mencapai visi tersebut kolaborasi pemangku kepentingan dan penerapan strategi pembiayaan yang inovatif perlu dilakukan.,"[('Untuk', 'SCONJ'), ('mencapai', 'VERB'), ('visi', 'NOUN'), ('tersebut', 'DET'), ('kolaborasi', 'NOUN'), ('pemangku', 'NOUN'), ('kepentingan', 'NOUN'), ('dan', 'CCONJ'), ('penerapan', 'NOUN'), ('strategi', 'NOUN'), ('pembiayaan', 'NOUN'), ('yang', 'PRON'), ('inovatif', 'ADJ'), ('perlu', 'ADV'), ('dilakukan', 'VERB'), ('.', 'PUNCT')]"
780,Bank Mandiri berkomitmen untuk memimpin dalam inovasi pembiayaan berkelanjutan serta memanfaatkan kekuatan sumber daya alam Indonesia sebagai aset strategis dalam upaya global menjaga stabilitas iklim katanya dalam keterangan tertulis Kamis 14/11/2024.,"[('Bank', 'PROPN'), ('Mandiri', 'PROPN'), ('berkomitmen', 'VERB'), ('untuk', 'SCONJ'), ('memimpin', 'VERB'), ('dalam', 'ADP'), ('inovasi', 'NOUN'), ('pembiayaan', 'NOUN'), ('berkelanjutan', 'VERB'), ('serta', 'CCONJ'), ('memanfaatkan', 'VERB'), ('kekuatan', 'NOUN'), ('sumber', 'NOUN'), ('daya', 'NOUN'), ('alam', 'ADJ'), ('Indonesia', 'PROPN'), ('sebagai', 'ADP'), ('aset', 'NOUN'), ('strategis', 'ADJ'), ('dalam', 'ADP'), ('upaya', 'NOUN'), ('global', 'ADJ'), ('menjaga', 'VERB'), ('stabilitas', 'NOUN'), ('iklim', 'NOUN'), ('kata', 'NOUN'), ('nya', 'PRON'), ('dalam', 'ADP'), ('keterangan', 'NOUN'), ('tertulis', 'VERB'), ('Kamis', 'PROPN'), ('14/11', 'NUM'), ('/2024', 'NUM'), ('.', 'PUNCT')]"
781,Hal tersebut disampaikan pada sesi bertajuk CEO Climate Talks: Unlocking Innovative Climate Financing dalam acara Conference of the Parties COP ke-29 di Baku Azerbaijan Senin 11/11/2024.,"[('Hal', 'NOUN'), ('tersebut', 'DET'), ('disampaikan', 'VERB'), ('pada', 'ADP'), ('sesi', 'NOUN'), ('bertajuk', 'VERB'), ('CEO', 'PROPN'), ('Climate', 'PROPN'), ('Talks', 'PROPN'), (':', 'PUNCT'), ('Unlocking', 'PROPN'), ('Innovative', 'PROPN'), ('Climate', 'PROPN'), ('Financing', 'PROPN'), ('dalam', 'ADP'), ('acara', 'NOUN'), ('Conference', 'PROPN'), ('of', 'PROPN'), ('the', 'PROPN'), ('Parties', 'PROPN'), ('COP', 'PROPN'), ('ke-29', 'ADJ'), ('di', 'ADP'), ('Baku', 'PROPN'), ('Azerbaijan', 'PROPN'), ('Senin', 'PROPN'), ('11/11/2024', 'NUM'), ('.', 'PUNCT')]"
782,Berdasarkan data data Food and Agriculture Organization FAO of the United Nations Indonesia memiliki tiga faktor penting terkait posisi tersebut yakni lahan gambut terluas di dunia menjadi negara dengan keanekaragaman hayati terbanyak dan memiliki hutan tropis ketiga terluas di dunia.,"[('Berdasarkan', 'ADP'), ('data', 'NOUN'), ('data', 'NOUN'), ('Food', 'PROPN'), ('and', 'PROPN'), ('Agriculture', 'PROPN'), ('Organization', 'PROPN'), ('FAO', 'PROPN'), ('of', 'PROPN'), ('the', 'PROPN'), ('United', 'PROPN'), ('Nations', 'PROPN'), ('Indonesia', 'PROPN'), ('memiliki', 'VERB'), ('tiga', 'NUM'), ('faktor', 'NOUN'), ('penting', 'ADJ'), ('terkait', 'VERB'), ('posisi', 'NOUN'), ('tersebut', 'DET'), ('yakni', 'ADV'), ('lahan', 'NOUN'), ('gambut', 'NOUN'), ('terluas', 'ADJ'), ('di', 'ADP'), ('dunia', 'NOUN'), ('menjadi', 'VERB'), ('negara', 'NOUN'), ('dengan', 'ADP'), ('keanekaragaman', 'NOUN'), ('hayati', 'NOUN'), ('terbanyak', 'ADJ'), ('dan', 'CCONJ'), ('memiliki', 'VERB'), ('hutan', 'NOUN'), ('tropis', 'ADJ'), ('ketiga', 'ADJ'), ('terluas', 'ADJ'), ('di', 'ADP'), ('dunia', 'NOUN'), ('.', 'PUNCT')]"
783,Indonesia bisa memimpin agenda perubahan iklim bila memanfaatkan potensi nature based solution NBS imbuh Darmawan.,"[('Indonesia', 'PROPN'), ('bisa', 'AUX'), ('memimpin', 'VERB'), ('agenda', 'NOUN'), ('perubahan', 'NOUN'), ('iklim', 'NOUN'), ('bila', 'SCONJ'), ('memanfaatkan', 'VERB'), ('potensi', 'NOUN'), ('nature', 'NOUN'), ('based', 'PROPN'), ('solution', 'PROPN'), ('NBS', 'PROPN'), ('imbuh', 'NOUN'), ('Darmawan', 'PROPN'), ('.', 'PUNCT')]"
784,Terdapat tiga aspek utama lanjut dia yang harus dibenahi untuk membentuk ekosistem berkelanjutan di Indonesia yaitu keterbatasan pengetahuan terkait praktik bisnis berkelanjutan dan kesenjangan pembiayaan untuk memperbesar skala proyek berkelanjutan.,"[('Terdapat', 'VERB'), ('tiga', 'NUM'), ('aspek', 'NOUN'), ('utama', 'ADJ'), ('lanjut', 'VERB'), ('dia', 'PRON'), ('yang', 'PRON'), ('harus', 'AUX'), ('dibenahi', 'VERB'), ('untuk', 'SCONJ'), ('membentuk', 'VERB'), ('ekosistem', 'NOUN'), ('berkelanjutan', 'VERB'), ('di', 'ADP'), ('Indonesia', 'PROPN'), ('yaitu', 'ADP'), ('keterbatasan', 'NOUN'), ('pengetahuan', 'NOUN'), ('terkait', 'VERB'), ('praktik', 'NOUN'), ('bisnis', 'NOUN'), ('berkelanjutan', 'ADJ'), ('dan', 'CCONJ'), ('kesenjangan', 'NOUN'), ('pembiayaan', 'NOUN'), ('untuk', 'SCONJ'), ('memperbesar', 'VERB'), ('skala', 'NOUN'), ('proyek', 'NOUN'), ('berkelanjutan', 'VERB'), ('.', 'PUNCT')]"
785,Serta akses terhadap teknologi yang belum merata di seluruh industri lanjutnya.,"[('Serta', 'CCONJ'), ('akses', 'NOUN'), ('terhadap', 'ADP'), ('teknologi', 'NOUN'), ('yang', 'PRON'), ('belum', 'PART'), ('merata', 'ADJ'), ('di', 'ADP'), ('seluruh', 'DET'), ('industri', 'NOUN'), ('lanjutnya', 'VERB'), ('.', 'PUNCT')]"
786,Sementara itu Bank Mandiri juga memiliki dua fokus utama dalam penyaluran pembiayaan berkelanjutan tersebut.,"[('Sementara', 'SCONJ'), ('itu', 'PRON'), ('Bank', 'PROPN'), ('Mandiri', 'PROPN'), ('juga', 'ADV'), ('memiliki', 'VERB'), ('dua', 'NUM'), ('fokus', 'NOUN'), ('utama', 'ADJ'), ('dalam', 'ADP'), ('penyaluran', 'NOUN'), ('pembiayaan', 'NOUN'), ('berkelanjutan', 'NOUN'), ('tersebut', 'DET'), ('.', 'PUNCT')]"
787,Pertama memberikan pembiayaan untuk berbagai proyek berbasis iklim.,"[('Pertama', 'ADJ'), ('memberikan', 'VERB'), ('pembiayaan', 'NOUN'), ('untuk', 'ADP'), ('berbagai', 'DET'), ('proyek', 'NOUN'), ('berbasis', 'VERB'), ('iklim', 'NOUN'), ('.', 'PUNCT')]"
788,Kedua menjalankan peran sebagai environment social and governance ESG advisor bagi nasabah dalam transisi menuju ekonomi rendah karbon.,"[('Kedua', 'NUM'), ('menjalankan', 'VERB'), ('peran', 'NOUN'), ('sebagai', 'ADP'), ('environment', 'NOUN'), ('social', 'PROPN'), ('and', 'PROPN'), ('governance', 'PROPN'), ('ESG', 'PROPN'), ('advisor', 'PROPN'), ('bagi', 'ADP'), ('nasabah', 'NOUN'), ('dalam', 'ADP'), ('transisi', 'NOUN'), ('menuju', 'ADP'), ('ekonomi', 'NOUN'), ('rendah', 'ADJ'), ('karbon', 'NOUN'), ('.', 'PUNCT')]"
789,Adapun Darmawan juga menyebutkan tujuan besar Bank Mandiri yakni turut menjadikan nasabah sebagai Sustainability Champion melalui praktik bisnis yang impact-driven dan memperoleh competitive advantage dalam aspek keberlanjutan.,"[('Ada', 'SCONJ'), ('pun', 'PART'), ('Darmawan', 'PROPN'), ('juga', 'ADV'), ('menyebutkan', 'VERB'), ('tujuan', 'NOUN'), ('besar', 'ADJ'), ('Bank', 'PROPN'), ('Mandiri', 'PROPN'), ('yakni', 'SCONJ'), ('turut', 'ADV'), ('menjadikan', 'VERB'), ('nasabah', 'NOUN'), ('sebagai', 'ADP'), ('Sustainability', 'PROPN'), ('Champion', 'PROPN'), ('melalui', 'ADP'), ('praktik', 'NOUN'), ('bisnis', 'NOUN'), ('yang', 'PRON'), ('impact-driven', 'ADJ'), ('dan', 'CCONJ'), ('memperoleh', 'VERB'), ('competitive', 'NOUN'), ('advantage', 'PROPN'), ('dalam', 'ADP'), ('aspek', 'NOUN'), ('keberlanjutan', 'NOUN'), ('.', 'PUNCT')]"
790,Serta mengadopsi global best practice dan menciptakan model bisnis yang tangguh terhadap perubahan iklim dengan tujuan untuk mendukung tujuan Net Zero Emission NZE Indonesia pada 2060 atau lebih cepat sebutnya.,"[('Serta', 'CCONJ'), ('mengadopsi', 'VERB'), ('global', 'ADJ'), ('best', 'PROPN'), ('practice', 'PROPN'), ('dan', 'CCONJ'), ('menciptakan', 'VERB'), ('model', 'NOUN'), ('bisnis', 'NOUN'), ('yang', 'PRON'), ('tangguh', 'ADJ'), ('terhadap', 'ADP'), ('perubahan', 'NOUN'), ('iklim', 'NOUN'), ('dengan', 'ADP'), ('tujuan', 'NOUN'), ('untuk', 'SCONJ'), ('mendukung', 'NOUN'), ('tujuan', 'NOUN'), ('Net', 'PROPN'), ('Zero', 'PROPN'), ('Emission', 'PROPN'), ('NZE', 'PROPN'), ('Indonesia', 'PROPN'), ('pada', 'ADP'), ('2060', 'NUM'), ('atau', 'CCONJ'), ('lebih', 'ADV'), ('cepat', 'ADJ'), ('sebut', 'VERB'), ('nya', 'PRON'), ('.', 'PUNCT')]"
791,Selain itu Bank Mandiri juga telah merealisasikan pembiayaan berkelanjutan yang mendukung upaya pengurangan emisi di berbagai sektor prioritas dalam Enhanced Nationally Determined Contributions ENDC.,"[('Selain', 'ADP'), ('itu', 'DET'), ('Bank', 'PROPN'), ('Mandiri', 'PROPN'), ('juga', 'ADV'), ('telah', 'AUX'), ('merealisasikan', 'VERB'), ('pembiayaan', 'NOUN'), ('berkelanjutan', 'VERB'), ('yang', 'PRON'), ('mendukung', 'VERB'), ('upaya', 'NOUN'), ('pengurangan', 'NOUN'), ('emisi', 'NOUN'), ('di', 'ADP'), ('berbagai', 'DET'), ('sektor', 'NOUN'), ('prioritas', 'NOUN'), ('dalam', 'ADP'), ('Enhanced', 'PROPN'), ('Nationally', 'PROPN'), ('Determined', 'PROPN'), ('Contributions', 'PROPN'), ('ENDC', 'PROPN'), ('.', 'PUNCT')]"
792,Portofolio berkelanjutan Bank Mandiri telah mencapai Rp 285 triliun atau tumbuh sebesar 128 persen secara tahunan pada September 2024.,"[('Portofolio', 'NOUN'), ('berkelanjutan', 'VERB'), ('Bank', 'PROPN'), ('Mandiri', 'PROPN'), ('telah', 'AUX'), ('mencapai', 'VERB'), ('Rp', 'PROPN'), ('285', 'NUM'), ('triliun', 'NOUN'), ('atau', 'CCONJ'), ('tumbuh', 'VERB'), ('sebesar', 'ADP'), ('128', 'NUM'), ('persen', 'NOUN'), ('secara', 'ADP'), ('tahunan', 'ADJ'), ('pada', 'ADP'), ('September', 'PROPN'), ('2024', 'NUM'), ('.', 'PUNCT')]"
793,Kami mengajak para pemangku kepentingan mitra dan komunitas global untuk bekerja bersama kami sebagai your preferred financial partner kata Darmawan.,"[('Kami', 'PRON'), ('mengajak', 'VERB'), ('para', 'DET'), ('pemangku', 'NOUN'), ('kepentingan', 'NOUN'), ('mitra', 'NOUN'), ('dan', 'CCONJ'), ('komunitas', 'NOUN'), ('global', 'ADJ'), ('untuk', 'SCONJ'), ('bekerja', 'VERB'), ('bersama', 'ADP'), ('kami', 'PRON'), ('sebagai', 'ADP'), ('your', 'NOUN'), ('preferred', 'PROPN'), ('financial', 'PROPN'), ('partner', 'PROPN'), ('kata', 'NOUN'), ('Darmawan', 'PROPN'), ('.', 'PUNCT')]"
794,Pertumbuhan tersebut dikontribusikan oleh portofolio sosial sebesar Rp 143 triliun atau tumbuh sebesar 94 persen dan portofolio hijau sebesar Rp 142 triliun atau tumbuh sebesar 164 persen.,"[('Pertumbuhan', 'NOUN'), ('tersebut', 'DET'), ('dikontribusikan', 'VERB'), ('oleh', 'ADP'), ('portofolio', 'NOUN'), ('sosial', 'NOUN'), ('sebesar', 'ADP'), ('Rp', 'PROPN'), ('143', 'NUM'), ('triliun', 'NOUN'), ('atau', 'CCONJ'), ('tumbuh', 'VERB'), ('sebesar', 'ADP'), ('94', 'NUM'), ('persen', 'NOUN'), ('dan', 'CCONJ'), ('portofolio', 'NOUN'), ('hijau', 'ADJ'), ('sebesar', 'ADP'), ('Rp', 'PROPN'), ('142', 'NUM'), ('triliun', 'NOUN'), ('atau', 'CCONJ'), ('tumbuh', 'VERB'), ('sebesar', 'ADP'), ('164', 'NUM'), ('persen', 'NOUN'), ('.', 'PUNCT')]"
795,Hal ini menjadikan Bank Mandiri sebagai Green Financing market leader dengan pangsa pasar di atas 35 persen.,"[('Hal', 'NOUN'), ('ini', 'DET'), ('menjadikan', 'VERB'), ('Bank', 'PROPN'), ('Mandiri', 'PROPN'), ('sebagai', 'ADP'), ('Green', 'PROPN'), ('Financing', 'PROPN'), ('market', 'PROPN'), ('leader', 'PROPN'), ('dengan', 'ADP'), ('pangsa', 'NOUN'), ('pasar', 'NOUN'), ('di', 'ADP'), ('atas', 'NOUN'), ('35', 'NUM'), ('persen', 'NOUN'), ('.', 'PUNCT')]"
796,Dengan demikian kita dapat memperbesar dampak positif mempercepat penurunan emisi dan mendukung masa depan yang memprioritaskan pertumbuhan ekonomi dan menjaga keseimbangan lingkungan ujar Darmawan.,"[('Dengan', 'ADP'), ('demikian', 'PRON'), ('kita', 'PRON'), ('dapat', 'AUX'), ('memperbesar', 'VERB'), ('dampak', 'NOUN'), ('positif', 'ADJ'), ('mempercepat', 'VERB'), ('penurunan', 'NOUN'), ('emisi', 'NOUN'), ('dan', 'CCONJ'), ('mendukung', 'NOUN'), ('masa', 'NOUN'), ('depan', 'ADJ'), ('yang', 'PRON'), ('memprioritaskan', 'VERB'), ('pertumbuhan', 'NOUN'), ('ekonomi', 'NOUN'), ('dan', 'CCONJ'), ('menjaga', 'VERB'), ('keseimbangan', 'NOUN'), ('lingkungan', 'NOUN'), ('ujar', 'NOUN'), ('Darmawan', 'PROPN'), ('.', 'PUNCT')]"
797,Luhut Beberkan Cara Indonesia Bisa Hemat Anggaran hingga 40 Persen dan Dongkrak Ekonomi ke 7 Persen,"[('Luhut', 'PROPN'), ('Beberkan', 'VERB'), ('Cara', 'NOUN'), ('Indonesia', 'PROPN'), ('Bisa', 'AUX'), ('Hemat', 'PROPN'), ('Anggaran', 'NOUN'), ('hingga', 'ADP'), ('40', 'NUM'), ('Persen', 'PROPN'), ('dan', 'CCONJ'), ('Dongkrak', 'PROPN'), ('Ekonomi', 'PROPN'), ('ke', 'ADP'), ('7', 'NUM'), ('Persen', 'PROPN')]"
798,Ketua Dewan Ekonomi Nasional DEN Luhut Binsar Pandjaitan menekankan pentingnya digitalisasi dalam birokrasi pemerintahan untuk menghemat anggaran negara serta mendongkrak laju pertumbuhan ekonomi nasional.,"[('Ketua', 'PROPN'), ('Dewan', 'PROPN'), ('Ekonomi', 'PROPN'), ('Nasional', 'PROPN'), ('DEN', 'PROPN'), ('Luhut', 'PROPN'), ('Binsar', 'PROPN'), ('Pandjaitan', 'PROPN'), ('menekankan', 'VERB'), ('penting', 'ADJ'), ('nya', 'DET'), ('digitalisasi', 'NOUN'), ('dalam', 'ADP'), ('birokrasi', 'NOUN'), ('pemerintahan', 'NOUN'), ('untuk', 'SCONJ'), ('menghemat', 'VERB'), ('anggaran', 'NOUN'), ('negara', 'NOUN'), ('serta', 'CCONJ'), ('mendongkrak', 'VERB'), ('laju', 'NOUN'), ('pertumbuhan', 'NOUN'), ('ekonomi', 'NOUN'), ('nasional', 'ADJ'), ('.', 'PUNCT')]"
